active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP Size,DP Size,Precision,Batch Size
41171.86974252677,41171.86974252677,347.4096793248945,470.82,348.235,419.0424,347.4096793248945,470.82,348.235,419.0424,86.54430379746836,98.0,87.0,94.0,74333.98417721518,74335.25,74335.25,74335.25,74333.98417721518,74335.25,74335.25,74335.25,86.54430379746836,98.0,87.0,94.0,317348,317.348,110.0,1162.1499999999999,4860,13,222718,222.718,198.0,497.04999999999995,1191,11,117.20487260818481,6.953243659734726,6.188657879829407,15.506122970581053,39.577587366104126,0.35687875747680664,0.06774821877479553,0.049449801445007324,0.1590564250946045,0.49352598190307617,0.027990102767944336,4607.880099024871,1900.2452290916688,2707.634869933202,76.2348856297689,184.8609889749673,129.737290742424,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,64
37202.45023992419,37202.45023992419,361.1371504854369,449.748,370.096,432.12,361.1371504854369,449.748,370.096,432.12,85.72330097087378,98.0,86.0,94.75,75569.7354368932,75621.25,75621.25,75621.25,75569.7354368932,75621.25,75621.25,75621.25,85.72330097087378,98.0,86.0,94.75,317348,317.348,110.0,1162.1499999999999,4860,13,222718,222.718,198.0,497.04999999999995,1191,11,101.43074917793274,11.623620081424713,10.20161747932434,26.046205484867095,59.69199299812317,0.6807823181152344,0.10030249309539795,0.0772392749786377,0.18410621881484984,0.5391285419464111,0.043280601501464844,5324.480045519536,2195.7641228627986,3128.715922656738,68.88500709158546,167.03836349071108,117.2291939445788,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,128
119122.18221435428,119122.18221435428,323.69189402173913,464.71,317.244,411.052,323.69189402173913,464.71,317.244,411.052,94.19972826086956,100.0,94.0,97.0,74445.25,74445.25,74445.25,74445.25,74445.25,74445.25,74445.25,74445.25,94.19972826086956,100.0,94.0,97.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,366.22901916503906,5.680216845750809,5.094549298286438,12.4556809425354,31.18271231651306,0.25558924674987793,0.0685984091758728,0.04000580310821533,0.20552754402160645,0.9097540378570557,0.02874612808227539,1517.9518031297205,609.4328639190106,908.5189392107098,214.2801316279636,533.7206629913002,358.01885700051776,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,16
76418.62335845566,76418.62335845566,317.08480497925314,466.12,303.253,420.86275,317.08480497925314,466.12,303.253,420.86275,92.94190871369294,100.0,93.0,97.0,74461.25,74461.25,74461.25,74461.25,74461.25,74461.25,74461.25,74461.25,92.94190871369294,100.0,93.0,97.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,239.66539430618286,7.278639653921127,6.445959568023682,16.432061338424678,40.53089213371277,0.28076863288879395,0.08066136240959168,0.05554962158203125,0.2500048995018005,0.9593503475189209,0.030604839324951172,2319.558906738913,931.2650274192803,1388.2938793196327,137.46384063558952,342.3896168252252,229.6743367168651,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,32
57665.30899198389,57665.30899198389,342.2261988130563,466.446,332.142,429.1194,342.2261988130563,466.446,332.142,429.1194,90.83679525222551,100.0,91.0,98.0,74368.25296735905,74369.25,74369.25,74369.25,74368.25296735905,74369.25,74369.25,74369.25,90.83679525222551,100.0,91.0,98.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,166.93757390975952,9.793087505340576,8.657923936843872,21.82007064819335,53.322389364242554,0.4484066963195801,0.10614971923828125,0.06842541694641113,0.27158522605895996,0.9956145286560059,0.03842353820800781,3330.09511867298,1336.9788165284444,1993.1163021445357,103.72988281002574,258.36637958342544,173.31170089498232,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,64
47182.02036020589,47182.02036020589,356.06568301886796,456.407,363.414,427.0977999999999,356.06568301886796,456.407,363.414,427.0977999999999,88.87924528301886,100.0,89.0,97.0,75563.84622641509,75625.25,75625.25,75625.25,75563.84622641509,75625.25,75625.25,75625.25,88.87924528301886,100.0,89.0,97.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,130.98521065711975,14.657447778224945,12.931486248970032,32.45878158807754,72.91161394119263,0.6632273197174072,0.14564316821098328,0.1045839786529541,0.2843642234802246,1.048036813735962,0.05259418487548828,4244.127998963392,1703.9480936840278,2540.179905279364,84.87226598204391,211.39655704597786,141.8044287497998,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,128
195472.1564226861,195472.1564226861,339.9376017391304,475.562,328.225,426.1600999999999,339.9376017391304,475.562,328.225,426.1600999999999,96.2104347826087,100.0,96.0,98.0,74439.25,74439.25,74439.25,74439.25,74439.25,74439.25,74439.25,74439.25,96.2104347826087,100.0,96.0,98.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,573.3354671001434,8.8918943669796,7.847416996955872,19.666767597198486,49.234079122543335,0.47255754470825195,0.13448487710952758,0.08455896377563477,0.34346292018890373,1.3524432182312012,0.05405783653259277,1245.6232711576852,388.5055308484757,857.1177403092094,273.70919180951904,877.564183199934,397.7732845953044,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,16
129690.03171773386,129690.03171773386,358.248773480663,498.133,345.0605,444.14525,358.248773480663,498.133,345.0605,444.14525,95.13674033149171,100.0,95.0,99.0,74449.25,74449.25,74449.25,74449.25,74449.25,74449.25,74449.25,74449.25,95.13674033149171,100.0,95.0,99.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,360.15133929252625,10.90740835928917,9.640234112739563,24.3391900062561,61.3579740524292,0.5079703330993652,0.1622627773284912,0.10449385643005371,0.4265168786048885,1.9280753135681152,0.057700395584106445,1982.9441739766426,618.4733352305552,1364.4708387460873,181.59800565382247,582.2380477935831,263.9108855180415,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,32
95341.41221204185,95341.41221204185,368.82556479690527,501.455,367.065,434.588,368.82556479690527,501.455,367.065,434.588,93.74661508704062,100.0,94.0,100.0,74471.25,74471.25,74471.25,74471.25,74471.25,74471.25,74471.25,74471.25,93.74661508704062,100.0,94.0,100.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,256.86419653892517,15.035421586990356,13.304763913154602,32.98413561582565,83.39741444587708,0.70121169090271,0.2287562749385834,0.1375586986541748,0.9738705158233643,1.9314887523651123,0.06437802314758301,2780.3018467456063,867.1663976580925,1913.1354490875137,133.50147335616927,428.031337374034,194.0136507806865,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,64
81278.80133211351,81278.80133211351,382.466505882353,469.619,401.391,435.929,382.466505882353,469.619,401.391,435.929,92.44470588235293,100.0,92.0,100.0,74531.25,74531.25,74531.25,74531.25,74531.25,74531.25,74531.25,74531.25,92.44470588235293,100.0,92.0,100.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,210.9066503047943,23.667391092538832,20.969187259674072,52.92323186397552,116.6177670955658,1.464022159576416,0.31961917209625246,0.19321250915527344,0.9801526069641113,1.948927402496338,0.09993386268615723,3386.1426321451836,1056.1260144149026,2330.0166177302813,113.81035248699662,364.8978258992992,165.39714077708805,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,128
265912.4182802348,265912.4182802348,337.4335888324873,477.797,330.956,408.25525,337.4335888324873,477.797,330.956,408.25525,97.06027918781726,100.0,97.0,99.0,74495.25,74495.25,74495.25,74495.25,74495.25,74495.25,74495.25,74495.25,97.06027918781726,100.0,97.0,99.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,786.710578918457,12.195845259428024,10.92643940448761,26.79586346149444,66.68225717544556,0.5342283248901367,0.14574690866470336,0.0824354887008667,0.468412709236145,2.0924570560455322,0.05211663246154785,706.6359788427621,283.70280759010103,422.93317125266117,478.3302902230811,1191.4065839287912,799.1933851885178,Qwen/Qwen3-32B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,bfloat16,16
