Model Name,FrameWork,Hardware type,Count,Precision,Batch Size,In tokens,Out tokens,TTFT,Latency,Power Avg,Power Avg (Active),Power Peak,Power Peak (Active),Energy,Energy (Active)
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,16,256,256,322.4030239507556,8.217319197021425,434.7343826969384,330.3423300653595,450.51,346.104,3860.22013038373,2842.081505947352
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,32,128,128,323.51139606907964,4.242653881199658,420.8145414141414,316.3911777777777,453.134,348.404,2057.961695821285,1457.2056214423178
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,32,256,256,642.2579190693796,11.27771553909406,478.34820687290966,373.8509945652173,586.629,481.899,5664.777447646141,4332.09817337966
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,128,128,27.495278045535088,3.3024574709124863,665.9058468253968,665.9058468253968,774.633,774.633,2835.1681599686144,2835.1681599686144
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,256,256,37.11055777966976,6.4477400300093,721.5742160714285,721.5742160714285,1090.908,1090.908,5224.414524212122,5224.414524212122
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,512,512,46.96806194260717,12.845407763961704,732.8750328126534,732.8750328126534,1156.082,1156.082,10075.002323938132,10075.002323938132
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,1024,1024,107.65417339280248,27.874359647277743,778.4654313490478,778.4654313490478,1392.402,1392.402,22382.822869244577,22382.822869244577
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,2048,2048,170.6808297894895,54.48786097904667,850.5236144329093,850.5236144329093,968.254,968.254,47410.36734682203,47410.36734682203
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,128,128,37.07192465662956,3.313990554306656,769.0117277777778,769.0117277777778,807.557,807.557,3272.8730140986445,3272.8730140986445
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,256,256,57.77837568894029,6.632230411749333,829.1381544467786,829.1381544467786,1373.293,1373.293,6449.673469967127,6449.673469967127
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,512,512,94.0949791111052,13.268947627861053,870.9208627349024,870.9208627349024,1086.046,1086.046,12421.453698044776,12421.453698044776
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,1024,1024,167.75761358439922,26.56128553906456,976.4540509025088,976.4540509025088,1461.878,1461.878,27116.71353087783,27116.71353087783
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,2048,2048,332.5774120166898,60.12008822802454,1006.400406574356,1006.400406574356,1642.427,1642.427,61637.81710356593,61637.81710356593
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,128,128,56.78005935624242,3.3002662318758667,978.1886908730156,978.1886908730156,1133.372,1133.372,4230.997752492666,4230.997752492666
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,256,256,87.27054623886943,6.705727804917842,997.7866040616244,997.7866040616244,1217.285,1217.285,7770.279517098904,7770.279517098904
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,512,512,176.72665230929852,13.932679941877725,1053.1664129853275,1053.1664129853275,1513.8829999999998,1513.8829999999998,15570.602315860033,15570.602315860033
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,1024,1024,327.20342790707946,30.85687843989581,1108.7285939292117,1108.7285939292117,1260.41,1260.41,35231.25205623651,35231.25205623651
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,2048,2048,656.1772003769875,82.58090798184276,1158.8567959229215,1158.8567959229215,1752.351,1752.351,97068.3700132904,97068.3700132904
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,8,128,128,105.89497489854692,3.3274258002638817,882.8932761904762,882.8932761904762,961.058,961.058,3794.1101856844425,3794.1101856844425
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,8,256,256,166.54580319300294,6.713439641986042,588.1387151960785,588.1387151960785,893.594,893.594,4536.826312211513,4536.826312211513
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,16,128,128,171.93447006866336,3.4120513638481498,402.1187095238095,402.1187095238095,428.898,428.898,1591.2412582330703,1591.2412582330703
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,16,256,256,323.4688532538712,8.250133735127747,431.0544026487787,431.0544026487787,453.431,453.431,3844.698907490015,3844.698907490015
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,32,128,128,322.5041502155364,4.260734783951193,427.94264848484846,427.94264848484846,461.509,461.509,2104.142851749182,2104.142851749182
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,32,256,256,639.7394300438464,11.32044430775568,482.2349665719064,482.2349665719064,584.0219999999999,584.0219999999999,5721.413908373356,5721.413908373356
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,128,128,24.92325427010656,2.943096438422799,352.51633333333336,187.7838333333333,377.15,212.23,1220.581253396988,563.3516745932102
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,256,256,28.060650918632746,5.766900007147342,365.11282142857135,200.85425,512.872,348.598,2353.1832691390514,1205.1256278207302
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,512,512,55.27255591005087,11.423861985094844,350.2629775585284,186.439652173913,360.24500000000006,195.971,4190.056575276375,2144.056363509655
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,1024,1024,82.81070413067937,23.400538813788444,357.7562138218266,193.9615744680852,369.025,205.021,8569.211112722634,4558.097647688389
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,2048,2048,165.43010622262955,45.79011336062104,386.6367549222381,222.8122282608696,406.025,241.701,17946.92979825687,10249.364369005203
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,128,128,28.018890880048275,2.894323320128024,330.9152638888889,167.203,352.38300000000004,188.113,1153.992154821396,501.60908914327626
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,256,256,53.35000203922391,5.813624596223235,365.3441860805861,201.46516666666665,494.551,329.958,2353.3993928945065,1208.7912266905307
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,512,512,101.82225005701184,12.124719328712672,354.6810549735449,190.75876,364.026,199.765,4594.816030333281,2384.484729298353
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,1024,1024,162.78712172061205,23.019442109856755,382.7715524706905,218.7194255319149,400.167,235.575,9156.50412220335,5139.907498062134
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,2048,2048,325.7944490760565,51.403024337720126,415.5489162265392,250.9557572815534,586.7660000000001,421.249,21562.53761709976,12924.22287037754
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,128,128,44.46009127423167,2.921127864159644,401.56774999999993,236.7765,578.789,413.991,1366.4417790510654,710.3296451675891
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,256,256,83.00774823874235,5.817659153603017,362.7710527472527,197.89316666666664,380.932,215.203,2338.4377059426306,1187.3590489451883
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,512,512,164.09621527418494,11.646369074936956,401.6439369230769,236.5875,562.82,397.7,4981.590113600731,2839.0507482156754
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,1024,1024,321.3787479326129,26.076701714191582,419.4701053173242,254.38739622641512,533.868,368.692,11277.828563765524,6741.266987280369
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,2048,2048,638.7732289731503,65.9536600727588,445.7945583276372,280.36225757575755,595.678,429.959,29584.49185917354,18503.91159556556
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,128,128,83.23143888264894,2.9360011708922684,370.5750000000001,204.856,387.048,221.329,1273.9306499392987,614.568086081028
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,256,256,162.69059013575315,5.957034805323929,395.9315315934066,230.24269230769232,415.925,249.881,2735.714321466207,1496.5777297208308
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,128,128,161.83673636987805,3.0688992547802627,391.05028571428574,225.34328571428568,419.664,253.945,1530.8696053159238,788.7015805928706
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,256,256,320.70576492697,7.087604015134275,424.7549968137255,259.03506666666664,440.57400000000007,274.586,3347.860890690565,1942.7631906609536
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,32,128,128,320.8223339170217,3.635359574109316,459.6828,293.98,604.3960000000001,438.677,2000.920750121832,1175.9201961991787
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,32,256,256,621.0655621252954,9.142950698267668,478.1344736500341,312.3854210526315,623.1879999999999,457.144,4704.489904787063,2967.662092262029
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,128,128,24.970225989818573,2.951836630236357,482.9340714285714,377.82757142857145,671.885,566.615,1683.8049480118752,1236.742885919094
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,256,256,28.000509832054377,5.766228867229074,481.9858644688644,377.04743589743583,501.229,396.229,3122.0940863595006,2360.9489359347817
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,512,512,55.27882371097803,11.521334590390325,504.1804628205128,399.3401166666666,573.439,468.439,6284.182598840714,4894.681873933316
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,1024,1024,100.10025324299932,23.03640456404537,524.9846131766536,420.26944991134746,753.1410000000001,648.1410000000001,12579.073791789291,9986.97592805314
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,2048,2048,169.25208596512675,45.99356721714139,566.5012792727789,461.6663279569893,610.55,505.28,26591.963287513263,21585.723637709383
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,128,128,33.72778184711933,2.9277824009768665,494.2880833333333,389.0983333333333,511.104,405.834,1719.9633480789662,1272.5232480995655
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,256,256,44.5799226872623,5.774737684987485,513.707206043956,408.60563461538464,527.054,421.784,3324.413206544161,2562.0540939695834
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,512,512,84.26489820703864,11.553826094139367,549.6577046153845,444.63132,734.6039999999999,629.334,6845.284974793434,5453.330775143623
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,1024,1024,170.84560776129365,23.258843636140227,594.6337656679693,489.6170921985816,956.165,850.895,14237.644547302723,11638.10562232089
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,2048,2048,327.91329594329,52.16542559163645,615.8323996592709,510.7807217430369,795.684,690.414,32596.833209264994,26949.91125611186
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,128,128,54.65668672695756,2.9497472690418363,548.8337380952381,443.6042380952381,579.092,473.822,1910.3412323784828,1462.712207280159
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,256,256,83.89588678255677,5.88579345587641,599.8095494505494,494.5896923076923,773.766,668.496,3867.0422275111673,3103.7920522882937
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,512,512,163.1645867601037,11.873495433945209,628.8248755128204,523.6047216666666,830.881,725.611,7820.269162726639,6425.69592381978
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,128,128,24.940981063991785,3.028657482005656,772.5507146825397,772.5507146825397,1113.8909999999998,1113.8909999999998,3276.0075349905487,3276.0075349905487
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,256,256,33.872353844344616,5.946717548184097,741.4293661172161,741.4293661172161,774.0300000000001,774.0300000000001,4997.226107738495,4997.226107738495
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,512,512,45.09029118344188,11.834772915113716,767.1758075356125,767.1758075356125,852.882,852.882,9777.650521747111,9777.650521747111
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,1024,1024,103.06080291047692,25.083085915073752,827.1809497938345,827.1809497938345,1409.939,1409.939,21714.23977529454,21714.23977529454
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,2048,2048,166.63185833021998,47.848236799705774,883.3036730554413,883.3036730554413,1298.257,1298.257,43046.42630693578,43046.42630693578
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,128,128,28.06715713813901,2.9698663260787725,848.494265079365,848.494265079365,1181.719,1181.719,3608.305467730761,3608.305467730761
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,256,256,54.51157735660672,5.966348625253886,869.9231713827837,869.9231713827837,1481.862,1481.862,6315.627951163529,6315.627951163529
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,512,512,102.0986521616578,11.851214332971722,881.051696011396,881.051696011396,958.119,958.119,11242.65625066352,11242.65625066352
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,1024,1024,164.747248403728,23.34830836299807,986.679005281155,986.679005281155,1556.19,1556.19,23945.656568329578,23945.656568329578
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,2048,2048,406.4126028679311,51.497770559974015,1010.120151276028,1010.120151276028,1496.312,1496.312,53283.42917016387,53283.42917016387
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,128,128,54.75603509694338,2.95922348415479,1004.3234845238096,1004.3234845238096,1178.736,1178.736,4316.27022077179,4316.27022077179
Qwen/Qwen2-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,256,256,92.69846370443702,5.913290838710964,1014.5436228937729,1014.5436228937729,1188.061,1188.061,6871.919765465022,6871.919765465022
