active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_util_avg,active_mem_util_peak,active_mem_util_p50,active_mem_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,total_mem_util_avg,total_mem_util_peak,total_mem_util_p50,total_mem_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP,Batch Size
140692.31350000002,140692.31350000002,529.9145517890772,712.122,524.462,582.5749999999999,529.9145517890772,712.122,524.462,582.5749999999999,69.32109227871939,85.0,69.5,73.0,34.11487758945386,37.0,34.5,35.5,156138.1240583804,156138.625,156138.625,156138.625,156138.1240583804,156138.625,156138.625,156138.625,69.32109227871939,85.0,69.5,73.0,34.11487758945386,37.0,34.5,35.5,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,264.657479763031,4.094804891347885,3.4261547327041626,9.787596309185021,22.471970319747925,0.26291871070861816,0.025716464996337892,0.02102339267730713,0.05320245027542114,0.2459864616394043,0.016674280166625977,2170.4959954819346,913.3012232128261,1257.1947722691086,244.92166865701788,582.0659028099558,422.8473684052344,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,16
86946.387,86946.387,577.7168571428572,757.575,575.02,666.732,577.7168571428572,757.575,575.02,666.732,67.16943521594685,97.0,67.0,75.0,34.18106312292359,37.5,34.5,36.5,156298.2130398671,156298.625,156298.625,156298.625,156298.2130398671,156298.625,156298.625,156298.625,67.16943521594685,97.0,67.0,75.0,34.18106312292359,37.5,34.5,36.5,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,149.48951244354248,4.449184014558792,3.771615147590637,10.608870875835414,24.822786808013916,0.2857027053833008,0.028245666027069093,0.023139476776123047,0.06642667055130004,0.253558874130249,0.017494678497314453,3842.6642151030314,1616.9161036717346,2225.748111431297,151.3590448403483,359.71067634209305,261.3152774354875,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,32
59911.7615,59911.7615,651.2147989130435,941.7919999999999,660.124,770.6839,651.2147989130435,941.7919999999999,660.124,770.6839,66.70652173913044,94.5,66.5,77.425,34.15760869565217,38.5,35.0,37.0,156017.88586956522,156018.625,156018.625,156018.625,156017.88586956522,156018.625,156018.625,156018.625,66.70652173913044,94.5,66.5,77.425,34.15760869565217,38.5,35.0,37.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,91.10480403900146,5.113290213108063,4.32571542263031,12.221612858772275,28.010986804962158,0.3154604434967041,0.03285184216499329,0.024866700172424316,0.06916499137878418,0.26752567291259766,0.018598079681396484,6305.243791030891,2653.1202448613403,3652.1235461695505,104.29630612877281,247.8642413285232,180.06335994181399,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,64
46690.183999999994,46690.183999999994,729.534125,1184.9560000000001,765.4295,892.9105999999999,729.534125,1184.9560000000001,765.4295,892.9105999999999,64.95703125,95.0,64.0,80.62499999999997,33.8515625,40.0,35.0,37.824999999999996,156673.34375,156718.625,156714.625,156718.625,156673.34375,156718.625,156714.625,156718.625,64.95703125,95.0,64.0,80.62499999999997,33.8515625,40.0,35.0,37.824999999999996,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,62.94133806228638,6.539454957485199,5.543734550476074,15.368959248065948,33.841495513916016,0.42725157737731934,0.041514906167984006,0.03066098690032959,0.07250117063522338,0.3092834949493408,0.020201921463012695,9126.561615699042,3840.2742528416416,5286.287362857401,81.27976213272798,193.1645263785,140.32622638447248,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,128
41366.4825,41366.4825,766.0459722222222,1199.092,817.656,1036.2595499999993,766.0459722222222,1199.092,817.656,1036.2595499999993,62.5,92.5,63.75,85.27499999999998,31.625,38.5,33.0,37.0,155400.49537037036,157888.625,155408.625,155414.625,155400.49537037036,157888.625,155408.625,155414.625,62.5,92.5,63.75,85.27499999999998,31.625,38.5,33.0,37.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,52.877166509628296,9.991877056837081,8.555553197860718,23.26357592344284,39.884984731674194,0.6553778648376465,0.05962740254402161,0.052794575691223145,0.13913509845733638,0.3981447219848633,0.02710700035095215,10863.63052179435,4571.198041710256,6292.432480084094,72.01209268885415,171.13954830542133,124.32596941627645,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,
222482.077,222482.077,798.85844524237,992.19,793.872,859.1795999999999,798.85844524237,992.19,793.872,859.1795999999999,69.09784560143626,94.5,69.25,75.25,16.512567324955118,21.25,16.5,17.25,308870.19793536805,308909.25,308909.25,308909.25,308870.19793536805,308909.25,308909.25,308909.25,69.09784560143626,94.5,69.25,75.25,16.512567324955118,21.25,16.5,17.25,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,277.5491211414337,4.294267028093338,3.5892415046691895,10.444608914852141,23.495115756988525,0.27623677253723145,0.02708238983154297,0.023040175437927246,0.05268731117248533,0.21818232536315918,0.017546892166137695,2069.6804862418476,870.8800770326641,1198.8004092091835,387.30389876714287,920.4428286555901,668.6645377878494,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,16
134973.93050000002,134973.93050000002,846.2315391849529,1082.364,844.928,934.1057999999997,846.2315391849529,1082.364,844.928,934.1057999999997,67.05799373040752,83.25,67.0,73.77499999999999,16.455329153605014,19.25,16.5,17.5,308692.33463949844,308693.25,308693.25,308693.25,308692.33463949844,308693.25,308693.25,308693.25,67.05799373040752,83.25,67.0,73.77499999999999,16.455329153605014,19.25,16.5,17.5,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,158.36669206619263,4.7086439218521114,3.9686375856399536,11.386880326271056,25.84038257598877,0.3046903610229492,0.02930552577972412,0.024438142776489258,0.057497262954711914,0.2238619327545166,0.0184934139251709,3627.265257014409,1526.2805382016281,2100.984718812781,234.9669250641497,558.4080662110281,405.66090567013106,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,32
89217.90960741663,89217.90960741663,924.5379222797928,1321.951,933.7539999999999,1067.6144,924.5379222797928,1321.951,933.7539999999999,1067.6144,65.96243523316062,94.75,66.0,77.0,17.042746113989637,23.0,17.25,18.5,308120.08937823836,308125.25,308125.25,308125.25,308120.08937823836,308125.25,308125.25,308125.25,65.96243523316062,94.75,66.0,77.0,17.042746113989637,23.0,17.25,18.5,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,95.50693869590759,5.3617062304019925,4.515411734580994,12.845580089092254,29.364561796188354,0.3346240520477295,0.03339050030708313,0.026460647583007812,0.05976666212081909,0.2427058219909668,0.019361019134521484,6014.62059033219,2530.831825419583,3483.7887649126073,155.313383876792,369.1083173670179,268.14228406381415,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,64
68185.4585,68185.4585,1010.1549407407408,1705.576,1058.726,1215.7245,1010.1549407407408,1705.576,1058.726,1215.7245,64.32777777777778,93.75,65.0,75.325,17.024074074074075,22.5,17.5,19.75,309873.97592592594,309971.25,309965.25,309971.25,309873.97592592594,309971.25,309965.25,309971.25,64.32777777777778,93.75,65.0,75.325,17.024074074074075,22.5,17.5,19.75,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,66.22865796089172,6.869523919343949,5.888394832611084,16.113084721565247,35.63852024078369,0.43804097175598145,0.04169828701019287,0.033768653869628906,0.06310155391693115,0.47904372215270996,0.021503210067749023,8673.556398186534,3649.6587344821614,5023.897663704373,118.6994218697231,282.09380792016947,204.92975751819816,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,128
57801.529567721605,57801.529567721605,1060.5785229357796,1700.594,1112.011,1350.2953999999995,1060.5785229357796,1700.594,1112.011,1350.2953999999995,61.65137614678899,92.75,63.5,78.74999999999997,16.76834862385321,22.25,17.25,21.0,308206.44266055047,308467.25,308459.25,308467.25,308206.44266055047,308467.25,308459.25,308467.25,61.65137614678899,92.75,63.5,78.74999999999997,16.76834862385321,22.25,17.25,21.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,53.59674692153931,10.055046866416932,8.57102084159851,23.331470108032224,39.92246198654175,0.6735844612121582,0.05722495603561401,0.05306839942932129,0.12209985256195068,0.5714752674102783,0.027461528778076172,10717.77734646702,4509.825948090545,6207.9513983764755,100.62274704619402,239.1338848204541,173.72110856296655,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,
62126.179,98496.66303255082,349.02347752808987,430.219,348.286,381.66,553.3520393258427,634.12,552.6415,586.019,73.6685393258427,96.0,74.0,79.0,55.264044943820224,61.0,56.0,59.0,78109.3125,78109.3125,78109.3125,78109.3125,79559.0625,79559.0625,79559.0625,79559.0625,18.417134831460675,24.0,18.5,19.75,13.816011235955056,15.25,14.0,14.75,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,177.2694058418274,2.7410934104919433,2.296570062637329,6.557537496089931,15.027942180633545,0.17570281028747559,0.017114588737487793,0.01346290111541748,0.03592243194580075,0.1328132152557373,0.011565685272216797,3153.7308840468154,1363.5291372030263,1790.2017468437891,176.18263340705974,407.4959581342706,310.37429897951404,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,1,1,1,16
39635.231,60587.56464658928,386.68518048780487,459.188,390.851,435.4696,591.0981902439024,663.658,595.175,639.7326,72.65853658536585,95.0,73.0,79.79999999999998,55.4,63.0,56.0,60.0,78109.28323170732,78109.3125,78109.3125,78109.3125,79559.03323170732,79559.0625,79559.0625,79559.0625,18.164634146341463,23.75,18.25,19.949999999999996,13.85,15.75,14.0,15.0,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,101.40844416618347,3.0173443818092345,2.5242507457733154,7.196145582199095,16.55640411376953,0.1936960220336914,0.018984482526779176,0.01487112045288086,0.047109365463256836,0.1377732753753662,0.012011289596557617,5512.953133210863,2383.5490425619146,3129.404090648948,108.3739932146626,250.66014366928113,190.91837555802866,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,1,1,1,32
28610.470499999996,42104.66951628732,433.4919772727272,522.506,446.9445,493.9283,637.9495378787879,726.835,651.44,698.47075,70.49242424242425,95.0,72.0,78.44999999999999,54.46969696969697,62.0,57.0,61.0,77977.87310606061,77979.3125,77979.3125,77979.3125,79427.62310606061,79429.0625,79429.0625,79429.0625,17.623106060606062,23.75,18.0,19.612499999999997,13.617424242424242,15.5,14.25,15.25,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,64.95143747329712,3.6733130986690523,3.069595217704773,8.876354670524597,20.504184246063232,0.23491406440734863,0.023344762563705445,0.01706695556640625,0.05124998092651367,0.24112486839294434,0.012819528579711914,8607.353766879158,3721.4264903586286,4885.927276520529,75.31332865217922,174.1935423822041,132.67664997506623,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,1,1,1,64
23254.7085,33477.3475,465.09417,626.585,494.3,546.13765,669.54695,831.568,698.6605,750.6945499999999,66.32,94.0,67.0,78.0,50.09,63.0,51.0,60.0,79166.2525,79223.3125,79223.3125,79223.3125,80616.0025,80673.0625,80673.0625,80673.0625,16.58,23.5,16.75,19.5,12.5225,15.75,12.75,15.0,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,49.0767605304718,5.240225007295608,4.4177247285842896,12.243834507465362,27.15208911895752,0.32777833938598633,0.03072309136390686,0.022736668586730957,0.05392732620239258,0.24138569831848145,0.015857219696044922,11391.542431837554,4925.182456774441,6466.359975063113,59.88149304189175,138.5009742999934,105.4909673292411,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,1,1,1,128
20603.611999999994,29504.032646587126,473.64625287356307,675.706,505.103,577.5395,678.2536206896552,880.49,709.9659999999999,782.2998,62.14942528735632,95.0,63.0,77.7,46.310344827586206,64.0,47.0,60.0,77821.84123563218,81499.3125,77731.3125,77736.7125,79271.59123563218,82949.0625,79181.0625,79186.4625,15.53735632183908,23.75,15.75,19.425,11.577586206896552,16.0,11.75,15.0,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,42.700052976608276,8.429171325445175,7.1757285594940186,19.61190367937087,33.67404079437256,0.5330464839935303,0.046502670049667356,0.03956115245819092,0.10435019731521593,0.27131056785583496,0.023307323455810547,13092.72380308899,5660.695553057356,7432.0282500316325,52.774358112880776,122.06275504148377,92.97059583355536,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,1,1,1,
92919.65650000001,92919.65650000001,445.65782494004804,554.6610000000001,443.88199999999995,478.5414,445.65782494004804,554.6610000000001,443.88199999999995,478.5414,56.95323741007194,79.0,57.0,62.599999999999994,24.0431654676259,27.0,24.0,25.099999999999994,156365.2389088729,156366.625,156364.625,156366.625,156365.2389088729,156366.625,156364.625,156366.625,56.95323741007194,79.0,57.0,62.599999999999994,24.0431654676259,27.0,24.0,25.099999999999994,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,207.6971731185913,3.2097796685695648,2.697425603866577,7.67275750637054,17.514782190322876,0.20877838134765625,0.017867385864257814,0.014340400695800781,0.03184056282043455,0.10808634757995605,0.01321721076965332,2691.707314094193,1163.7712558658025,1527.9360582283903,166.2069482703109,384.4230178890581,292.80051079571956,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,2,1,1,16
57332.729,57332.729,481.78763865546216,578.6179999999999,481.7115,539.53525,481.78763865546216,578.6179999999999,481.7115,539.53525,59.279411764705884,92.0,59.0,64.57499999999999,24.40546218487395,29.5,24.5,26.5,156221.4401260504,156222.625,156222.625,156222.625,156221.4401260504,156222.625,156222.625,156222.625,59.279411764705884,92.0,59.0,64.57499999999999,24.40546218487395,29.5,24.5,26.5,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,117.9443199634552,3.5032832114696504,2.9426318407058716,8.380644440650936,19.148762941360474,0.23119759559631348,0.019432918071746828,0.016252994537353516,0.04082059860229492,0.11274266242980957,0.014043092727661133,4740.033264622015,2049.373806851351,2690.6594577706633,102.55201409508818,237.19438422585557,180.66201457075513,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,2,1,1,32
39128.327999999994,39128.327999999994,543.4490000000001,681.3199999999999,556.2185,633.72255,543.4490000000001,681.3199999999999,556.2185,633.72255,55.05902777777778,93.0,55.0,66.425,25.51736111111111,30.0,26.0,28.0,155905.73611111112,155908.625,155908.625,155908.625,155905.73611111112,155908.625,155908.625,155908.625,55.05902777777778,93.0,55.0,66.425,25.51736111111111,30.0,26.0,28.0,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,71.16583251953125,3.983121698141098,3.3050458431243896,9.56623888015747,21.688448905944824,0.258350133895874,0.022488006830215453,0.018255949020385742,0.04324142932891845,0.12095355987548828,0.01482534408569336,7855.736105476847,3396.461355716774,4459.274749760073,69.98949665509961,161.87995631164358,123.29785598144622,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,2,1,1,64
30607.268,30607.268,600.1425098039215,881.932,636.652,714.5835,600.1425098039215,881.932,636.652,714.5835,54.11764705882353,90.5,55.0,69.5,25.34313725490196,30.5,26.5,29.5,156975.01715686274,157024.625,157024.625,157024.625,156975.01715686274,157024.625,157024.625,157024.625,54.11764705882353,90.5,55.0,69.5,25.34313725490196,30.5,26.5,29.5,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,50.33345127105713,5.203219830513,4.362560749053955,12.14544776678085,27.18248724937439,0.32375192642211914,0.028317983865737913,0.022281885147094727,0.04583824872970581,0.2755777835845947,0.017252683639526367,11107.126292400142,4802.21391333421,6304.912379065932,54.7477336958466,126.62701065731117,96.44701715466933,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,2,1,1,128
26555.057,26555.057,639.8808915662651,1045.458,686.251,794.2704,639.8808915662651,1045.458,686.251,794.2704,53.65060240963855,94.0,54.5,75.19999999999997,25.325301204819276,32.0,26.5,30.0,155507.17921686746,158022.625,155498.625,155506.625,155507.17921686746,158022.625,155498.625,155506.625,53.65060240963855,94.0,54.5,75.19999999999997,25.325301204819276,32.0,26.5,30.0,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,40.60948348045349,7.61640891122818,6.572595477104187,17.779241812229156,30.482203245162964,0.4806704521179199,0.04147908234596252,0.0345151424407959,0.09130301475524902,0.3409245014190674,0.020900726318359375,13766.73506002832,5952.107224322193,7814.627835706127,47.499475905985044,109.86238581452307,83.67803483872594,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,2,1,1,
160659.4985409694,160659.4985409694,725.3250496613995,816.074,723.253,765.0123,725.3250496613995,816.074,723.253,765.0123,65.55474040632055,82.25,65.75,70.0,11.444130925507901,14.75,11.5,12.25,308474.3019187359,308477.25,308477.25,308477.25,308474.3019187359,308477.25,308477.25,308477.25,65.55474040632055,82.25,65.75,70.0,11.444130925507901,14.75,11.5,12.25,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,220.40319919586182,3.406844962835312,2.865264892578125,8.213603246212003,18.706982135772705,0.2218005657196045,0.02014787006378174,0.0172346830368042,0.038472652435302734,0.10621523857116699,0.01420283317565918,2536.533054146778,1096.6809959287482,1439.8520582180297,287.37434003679283,664.6732414649227,506.2565339657707,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,4,1,1,16
94999.545043334,94999.545043334,759.99636,867.24,763.703,813.3328500000001,759.99636,867.24,763.703,813.3328500000001,56.479,88.75,56.25,64.25,11.901,17.5,12.125,13.137499999999996,308187.074,308189.25,308189.25,308189.25,308187.074,308189.25,308189.25,308189.25,56.479,88.75,56.25,64.25,11.901,17.5,12.125,13.137499999999996,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,124.26518249511719,3.6943398082256316,3.1382397413253784,8.915026140213012,20.21474599838257,0.24135255813598633,0.021533833742141725,0.018260598182678223,0.03998732566833496,0.11162757873535156,0.014731645584106445,4498.927123226713,1945.1305276882179,2553.7965955384943,169.92727979704148,393.0278390950139,299.35447850099575,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,4,1,1,32
64696.865000000005,64696.865000000005,813.7970440251571,981.0550000000001,827.617,917.7148,813.7970440251571,981.0550000000001,827.617,917.7148,60.551886792452834,91.75,61.0,70.3,12.19811320754717,18.5,12.5,13.524999999999999,307728.2688679245,307735.25,307735.25,307735.25,307728.2688679245,307735.25,307735.25,307735.25,60.551886792452834,91.75,61.0,70.3,12.19811320754717,18.5,12.5,13.524999999999999,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,78.40157842636108,4.392229329109192,3.6503703594207764,10.520791721343992,24.403648138046265,0.28436875343322754,0.02490731692314148,0.021101713180541992,0.04224333763122558,0.11827564239501953,0.016191482543945312,7130.723784153131,3082.999154500808,4047.7246296523235,115.72436768862019,267.6609560137685,203.8672529841058,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,4,1,1,64
47381.358089205496,47381.358089205496,885.632859813084,1200.626,921.49,1028.5638,885.632859813084,1200.626,921.49,1028.5638,59.88785046728972,90.0,60.25,71.19999999999999,13.074766355140186,17.75,13.5,15.25,308954.9509345794,309027.25,309027.25,309027.25,308954.9509345794,309027.25,309027.25,309027.25,59.88785046728972,90.0,60.25,71.19999999999999,13.074766355140186,17.75,13.5,15.25,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,52.57390236854553,5.448346536397934,4.601720929145813,12.683008337020873,28.49985361099243,0.3414618968963623,0.030556275606155394,0.024898529052734375,0.0468976020812988,0.40586018562316895,0.01769232749938965,10633.793095307308,4597.56626596952,6036.226829337787,84.75183001682377,196.02402069076214,149.30410177220432,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,4,1,1,128
40162.75149999999,40162.75149999999,923.2816436781609,1408.7769999999998,972.709,1108.74,923.2816436781609,1408.7769999999998,972.709,1108.74,55.42816091954023,92.25,57.5,72.55000000000001,13.290229885057471,18.75,13.5,16.6,306560.8362068966,306703.25,306659.25,306681.25,306560.8362068966,306703.25,306659.25,306681.25,55.42816091954023,92.25,57.5,72.55000000000001,13.290229885057471,18.75,13.5,16.6,317348,317.348,110.0,1162.1499999999999,4860,13,241712,241.712,203.0,572.5499999999995,1317,16,42.36628532409668,7.951905417442322,6.824211478233337,18.587186563014985,32.0504732131958,0.5385005474090576,0.04074769949913025,0.03935444355010986,0.08422695398330686,0.1576700210571289,0.022119998931884766,13195.870152959182,5705.2913218832855,7490.578831075896,71.83978732157549,166.1595266267293,126.55744324842127,mistralai/Ministral-8B-Instruct-2410,vLLM,NVIDIA H100 80GB HBM3,4,1,1,
220445.189347069,315704.980847069,473.05833690987123,634.153,468.1175,519.9667000000001,677.4784903433476,839.178,672.5654999999999,724.18655,93.53862660944206,100.0,94.0,96.0,86.70278969957081,93.0,89.0,91.0,78105.14082618026,78105.3125,78105.3125,78105.3125,79554.89082618026,79555.0625,79555.0625,79555.0625,23.384656652360515,25.0,23.5,24.0,21.675697424892704,23.25,22.25,22.75,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,464.7796757221222,7.1894424448013305,6.081329941749573,17.283455765247336,39.97627782821655,0.4569416046142578,0.05566375279426575,0.03490734100341797,0.15141057968139646,0.741065502166748,0.02869248390197754,1240.239257674931,520.0571639120303,720.1820937629008,547.6824582124514,1306.1204278110686,943.1743600648562,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,16
138309.6005,194043.04203255032,506.62857326007327,691.516,504.5725,567.6590000000001,710.7803736263737,896.3189999999998,708.7895000000001,771.51175,91.91758241758242,100.0,93.0,96.0,81.47252747252747,93.0,86.0,91.0,78105.86195054946,78107.3125,78105.3125,78107.3125,79555.61195054946,79557.0625,79555.0625,79557.0625,22.979395604395606,25.0,23.25,24.0,20.36813186813187,23.25,21.5,22.75,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,272.19944405555725,8.117647865056991,6.811308026313782,19.146225857734656,45.54353094100952,0.49596643447875977,0.06334476017951965,0.03806447982788086,0.19805192947387695,0.7525374889373779,0.030055761337280273,2117.7045456505275,887.995935622357,1229.7086100281704,336.62430657338746,802.7861340460976,579.7071097929361,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,32
96385.5845,132007.9735,552.3529197707736,691.376,562.044,624.2755999999999,756.4926848137537,895.6859999999999,766.136,828.6419999999999,89.38968481375358,100.0,89.0,97.0,76.27507163323783,93.0,83.0,92.0,78105.02596704871,78105.3125,78105.3125,78105.3125,79554.77596704871,79555.0625,79555.0625,79555.0625,22.347421203438394,25.0,22.25,24.25,19.068767908309457,23.25,20.75,23.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,173.48667740821838,9.818920670747756,8.19366991519928,23.607652187347412,55.054147481918335,0.5782968997955322,0.07733835196495056,0.04689514636993408,0.21115732192993164,0.7920682430267334,0.03308844566345215,3322.6643602357276,1393.259722366149,1929.4046378695787,229.00636928863122,546.137442493546,394.37621666676625,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,64
84612.5535,114105.23258129192,585.5540034602076,694.667,606.463,666.5467999999998,789.6555882352942,899.015,810.7069999999999,870.4949999999999,87.97923875432527,100.0,89.0,100.0,71.42906574394463,93.0,79.0,92.0,78182.71042387543,78195.3125,78195.3125,78195.3125,79632.46042387543,79645.0625,79645.0625,79645.0625,21.994809688581316,25.0,22.25,25.0,17.85726643598616,23.25,19.75,23.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,143.28002882003784,12.046685939788818,9.945698142051697,28.452650523185728,66.03638315200806,0.782320499420166,0.15341055488586425,0.14305591583251953,0.3034899711608886,0.8131566047668457,0.03836846351623535,4023.1566446990037,1686.9901687666072,2336.166475932396,197.94883852433725,472.0710290812699,340.8914532521881,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,128
86559.61799999999,116865.2812435398,582.8930505050504,699.687,600.832,670.3734000000001,786.9715892255891,903.994,804.588,874.489,88.35353535353535,100.0,89.0,100.0,72.26599326599326,93.0,81.0,91.19999999999999,77891.48758417509,77923.3125,77923.3125,77923.3125,79341.23758417509,79373.0625,79373.0625,79373.0625,22.088383838383837,25.0,22.25,25.0,18.066498316498315,23.25,20.25,22.799999999999997,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,147.51858282089233,11.880281749725341,9.695749044418335,28.148353040218346,64.50702595710754,0.7130954265594482,0.157981085062027,0.14580750465393066,0.32085398435592644,0.8564379215240479,0.0357670783996582,3907.561942212218,1638.518994542344,2269.042947669874,202.73694871528213,483.48977809765256,349.13714872325363,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,
253357.6550867164,253357.6550867164,730.137334293948,1000.664,724.0995,813.1620999999999,730.137334293948,1000.664,724.0995,813.1620999999999,84.05475504322767,97.5,84.0,87.5,58.861671469740635,65.0,60.0,62.0,156339.22154178674,156340.625,156338.625,156340.625,156339.22154178674,156340.625,156338.625,156340.625,84.05475504322767,97.5,84.0,87.5,58.861671469740635,65.0,60.0,62.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,345.9691045284271,5.346934823513031,4.465894341468811,12.815854072570792,29.45513606071472,0.33862781524658203,0.04042967963218689,0.028529882431030273,0.10126609802246087,0.46923351287841797,0.02202749252319336,1666.1545567362534,698.6519802959439,967.5025764403096,439.5228196036979,1048.1798797193205,756.9105928034165,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,16
